cmip6-id, cmip6-label, cmip6-type
cmip6.atmos.turbulence_convection.deep_convection.processes, Atmos > Turbulence Convection > Deep Convection > Processes, property
cmip6.atmos.turbulence_convection.deep_convection.microphysics, Atmos > Turbulence Convection > Deep Convection > Microphysics, property
cmip6.atmos.turbulence_convection.shallow_convection.scheme_name, Atmos > Turbulence Convection > Shallow Convection > Scheme Name, property
cmip6.atmos.turbulence_convection.shallow_convection.scheme_type, Atmos > Turbulence Convection > Shallow Convection > Scheme Type, property
cmip6.atmos.turbulence_convection.shallow_convection.scheme_method, Atmos > Turbulence Convection > Shallow Convection > Scheme Method, property
cmip6.atmos.turbulence_convection.shallow_convection.processes, Atmos > Turbulence Convection > Shallow Convection > Processes, property
cmip6.atmos.turbulence_convection.shallow_convection.microphysics, Atmos > Turbulence Convection > Shallow Convection > Microphysics, property
, , 
cmip6.atmos.microphysics_precipitation.overview, Atmos > Microphysics Precipitation > Overview, property
cmip6.atmos.microphysics_precipitation.large_scale_precipitation.scheme_name, Atmos > Microphysics Precipitation > Large Scale Precipitation > Scheme Name, property
cmip6.atmos.microphysics_precipitation.large_scale_precipitation.hydrometeors, Atmos > Microphysics Precipitation > Large Scale Precipitation > Hydrometeors, property
cmip6.atmos.microphysics_precipitation.large_scale_cloud_microphysics.scheme_name, Atmos > Microphysics Precipitation > Large Scale Cloud Microphysics > Scheme Name, property
cmip6.atmos.microphysics_precipitation.large_scale_cloud_microphysics.processes, Atmos > Microphysics Precipitation > Large Scale Cloud Microphysics > Processes, property
, , 
cmip6.atmos.cloud_scheme.overview, Atmos > Cloud Scheme > Overview, property
cmip6.atmos.cloud_scheme.name, Atmos > Cloud Scheme > Name, property
cmip6.atmos.cloud_scheme.atmos_coupling, Atmos > Cloud Scheme > Atmos Coupling, property
cmip6.atmos.cloud_scheme.uses_separate_treatment, Atmos > Cloud Scheme > Uses Separate Treatment, property
cmip6.atmos.cloud_scheme.processes, Atmos > Cloud Scheme > Processes, property
cmip6.atmos.cloud_scheme.prognostic_scheme, Atmos > Cloud Scheme > Prognostic Scheme, property
cmip6.atmos.cloud_scheme.diagnostic_scheme, Atmos > Cloud Scheme > Diagnostic Scheme, property
cmip6.atmos.cloud_scheme.prognostic_variables, Atmos > Cloud Scheme > Prognostic Variables, property
cmip6.atmos.cloud_scheme.optical_cloud_properties.cloud_overlap_method, Atmos > Cloud Scheme > Optical Cloud Properties > Cloud Overlap Method, property
cmip6.atmos.cloud_scheme.optical_cloud_properties.cloud_inhomogeneity, Atmos > Cloud Scheme > Optical Cloud Properties > Cloud Inhomogeneity, property
cmip6.atmos.cloud_scheme.sub_grid_scale_water_distribution.type, Atmos > Cloud Scheme > Sub Grid Scale Water Distribution > Type, property
cmip6.atmos.cloud_scheme.sub_grid_scale_water_distribution.function_name, Atmos > Cloud Scheme > Sub Grid Scale Water Distribution > Function Name, property
cmip6.atmos.cloud_scheme.sub_grid_scale_water_distribution.function_order, Atmos > Cloud Scheme > Sub Grid Scale Water Distribution > Function Order, property
cmip6.atmos.cloud_scheme.sub_grid_scale_water_distribution.convection_coupling, Atmos > Cloud Scheme > Sub Grid Scale Water Distribution > Convection Coupling, property
cmip6.atmos.cloud_scheme.sub_grid_scale_ice_distribution.type, Atmos > Cloud Scheme > Sub Grid Scale Ice Distribution > Type, property
cmip6.atmos.cloud_scheme.sub_grid_scale_ice_distribution.function_name, Atmos > Cloud Scheme > Sub Grid Scale Ice Distribution > Function Name, property
cmip6.atmos.cloud_scheme.sub_grid_scale_ice_distribution.function_order, Atmos > Cloud Scheme > Sub Grid Scale Ice Distribution > Function Order, property
cmip6.atmos.cloud_scheme.sub_grid_scale_ice_distribution.convection_coupling, Atmos > Cloud Scheme > Sub Grid Scale Ice Distribution > Convection Coupling, property
, , 
cmip6.atmos.observation_simulation.overview, Atmos > Observation Simulation > Overview, property
cmip6.atmos.observation_simulation.isscp_attributes.top_height_estimation_method, Atmos > Observation Simulation > Isscp Attributes > Top Height Estimation Method, property
cmip6.atmos.observation_simulation.isscp_attributes.top_height_direction, Atmos > Observation Simulation > Isscp Attributes > Top Height Direction, property
cmip6.atmos.observation_simulation.cosp_attributes.run_configuration, Atmos > Observation Simulation > Cosp Attributes > Run Configuration, property
cmip6.atmos.observation_simulation.cosp_attributes.number_of_grid_points, Atmos > Observation Simulation > Cosp Attributes > Number Of Grid Points, property
cmip6.atmos.observation_simulation.cosp_attributes.number_of_sub_columns, Atmos > Observation Simulation > Cosp Attributes > Number Of Sub Columns, property
cmip6.atmos.observation_simulation.cosp_attributes.number_of_levels, Atmos > Observation Simulation > Cosp Attributes > Number Of Levels, property
cmip6.atmos.observation_simulation.radar_inputs.frequency, Atmos > Observation Simulation > Radar Inputs > Frequency, property
cmip6.atmos.observation_simulation.radar_inputs.type, Atmos > Observation Simulation > Radar Inputs > Type, property
cmip6.atmos.observation_simulation.radar_inputs.gas_absorption, Atmos > Observation Simulation > Radar Inputs > Gas Absorption, property
cmip6.atmos.observation_simulation.radar_inputs.effective_radius, Atmos > Observation Simulation > Radar Inputs > Effective Radius, property
cmip6.atmos.observation_simulation.lidar_inputs.ice_types, Atmos > Observation Simulation > Lidar Inputs > Ice Types, property
cmip6.atmos.observation_simulation.lidar_inputs.overlap, Atmos > Observation Simulation > Lidar Inputs > Overlap, property
, , 
cmip6.atmos.gravity_waves.overview, Atmos > Gravity Waves > Overview, property
cmip6.atmos.gravity_waves.sponge_layer, Atmos > Gravity Waves > Sponge Layer, property
cmip6.atmos.gravity_waves.background, Atmos > Gravity Waves > Background, property
cmip6.atmos.gravity_waves.subgrid_scale_orography, Atmos > Gravity Waves > Subgrid Scale Orography, property
cmip6.atmos.gravity_waves.orographic_gravity_waves.name, Atmos > Gravity Waves > Orographic Gravity Waves > Name, property
cmip6.atmos.gravity_waves.orographic_gravity_waves.source_mechanisms, Atmos > Gravity Waves > Orographic Gravity Waves > Source Mechanisms, property
cmip6.atmos.gravity_waves.orographic_gravity_waves.calculation_method, Atmos > Gravity Waves > Orographic Gravity Waves > Calculation Method, property
cmip6.atmos.gravity_waves.orographic_gravity_waves.propagation_scheme, Atmos > Gravity Waves > Orographic Gravity Waves > Propagation Scheme, property
cmip6.atmos.gravity_waves.orographic_gravity_waves.dissipation_scheme, Atmos > Gravity Waves > Orographic Gravity Waves > Dissipation Scheme, property
cmip6.atmos.gravity_waves.non_orographic_gravity_waves.name, Atmos > Gravity Waves > Non Orographic Gravity Waves > Name, property
cmip6.atmos.gravity_waves.non_orographic_gravity_waves.source_mechanisms, Atmos > Gravity Waves > Non Orographic Gravity Waves > Source Mechanisms, property
cmip6.atmos.gravity_waves.non_orographic_gravity_waves.calculation_method, Atmos > Gravity Waves > Non Orographic Gravity Waves > Calculation Method, property
cmip6.atmos.gravity_waves.non_orographic_gravity_waves.propagation_scheme, Atmos > Gravity Waves > Non Orographic Gravity Waves > Propagation Scheme, property
cmip6.atmos.gravity_waves.non_orographic_gravity_waves.dissipation_scheme, Atmos > Gravity Waves > Non Orographic Gravity Waves > Dissipation Scheme, property
, , 
cmip6.atmos.solar.overview, Atmos > Solar > Overview, property
cmip6.atmos.solar.solar_pathways.pathways, Atmos > Solar > Solar Pathways > Pathways, property
cmip6.atmos.solar.solar_constant.type, Atmos > Solar > Solar Constant > Type, property
cmip6.atmos.solar.solar_constant.fixed_value, Atmos > Solar > Solar Constant > Fixed Value, property
cmip6.atmos.solar.solar_constant.transient_characteristics, Atmos > Solar > Solar Constant > Transient Characteristics, property
cmip6.atmos.solar.orbital_parameters.type, Atmos > Solar > Orbital Parameters > Type, property
cmip6.atmos.solar.orbital_parameters.fixed_reference_date, Atmos > Solar > Orbital Parameters > Fixed Reference Date, property
cmip6.atmos.solar.orbital_parameters.transient_method, Atmos > Solar > Orbital Parameters > Transient Method, property
cmip6.atmos.solar.orbital_parameters.computation_method, Atmos > Solar > Orbital Parameters > Computation Method, property
cmip6.atmos.solar.insolation_ozone.solar_ozone_impact, Atmos > Solar > Insolation Ozone > Solar Ozone Impact, property
, , 
cmip6.atmos.volcanos.overview, Atmos > Volcanos > Overview, property
cmip6.atmos.volcanos.volcanoes_treatment.volcanoes_implementation, Atmos > Volcanos > Volcanoes Treatment > Volcanoes Implementation, property
, , 
