cmip6-id, cmip6-label, cmip6-type
cmip6.atmosphere.cloud_simulator.lidar_inputs.ice_types, Atmosphere > Cloud Simulator > Lidar Inputs > Ice Types, property
cmip6.atmosphere.cloud_simulator.lidar_inputs.overlap, Atmosphere > Cloud Simulator > Lidar Inputs > Overlap, property
, , 
cmip6.atmosphere.gravity_waves.sponge_layer, Atmosphere > Gravity Waves > Sponge Layer, property
cmip6.atmosphere.gravity_waves.background, Atmosphere > Gravity Waves > Background, property
cmip6.atmosphere.gravity_waves.subgrid_scale_orography, Atmosphere > Gravity Waves > Subgrid Scale Orography, property
cmip6.atmosphere.gravity_waves.orographic_gravity_waves.source_mechanisms, Atmosphere > Gravity Waves > Orographic Gravity Waves > Source Mechanisms, property
cmip6.atmosphere.gravity_waves.orographic_gravity_waves.calculation_method, Atmosphere > Gravity Waves > Orographic Gravity Waves > Calculation Method, property
cmip6.atmosphere.gravity_waves.orographic_gravity_waves.propagation_scheme, Atmosphere > Gravity Waves > Orographic Gravity Waves > Propagation Scheme, property
cmip6.atmosphere.gravity_waves.orographic_gravity_waves.dissipation_scheme, Atmosphere > Gravity Waves > Orographic Gravity Waves > Dissipation Scheme, property
cmip6.atmosphere.gravity_waves.non_orographic_gravity_waves.source_mechanisms, Atmosphere > Gravity Waves > Non Orographic Gravity Waves > Source Mechanisms, property
cmip6.atmosphere.gravity_waves.non_orographic_gravity_waves.calculation_method, Atmosphere > Gravity Waves > Non Orographic Gravity Waves > Calculation Method, property
cmip6.atmosphere.gravity_waves.non_orographic_gravity_waves.propagation_scheme, Atmosphere > Gravity Waves > Non Orographic Gravity Waves > Propagation Scheme, property
cmip6.atmosphere.gravity_waves.non_orographic_gravity_waves.dissipation_scheme, Atmosphere > Gravity Waves > Non Orographic Gravity Waves > Dissipation Scheme, property
, , 
cmip6.atmosphere.solar.solar_pathways.pathways, Atmosphere > Solar > Solar Pathways > Pathways, property
cmip6.atmosphere.solar.solar_constant.type, Atmosphere > Solar > Solar Constant > Type, property
cmip6.atmosphere.solar.solar_constant.fixed_value, Atmosphere > Solar > Solar Constant > Fixed Value, property
cmip6.atmosphere.solar.solar_constant.transient_characteristics, Atmosphere > Solar > Solar Constant > Transient Characteristics, property
cmip6.atmosphere.solar.orbital_parameters.type, Atmosphere > Solar > Orbital Parameters > Type, property
cmip6.atmosphere.solar.orbital_parameters.fixed_reference_date, Atmosphere > Solar > Orbital Parameters > Fixed Reference Date, property
cmip6.atmosphere.solar.orbital_parameters.solar_constant_transient_characteristics, Atmosphere > Solar > Orbital Parameters > Solar Constant Transient Characteristics, property
cmip6.atmosphere.solar.orbital_parameters.computation_method, Atmosphere > Solar > Orbital Parameters > Computation Method, property
cmip6.atmosphere.solar.insolation_ozone.solar_ozone_impact, Atmosphere > Solar > Insolation Ozone > Solar Ozone Impact, property
, , 
cmip6.atmosphere.volcanos.volcanoes_treatment.volcanoes_implementation, Atmosphere > Volcanos > Volcanoes Treatment > Volcanoes Implementation, property
, , 
